numerator,(514229*x-1149851)/2
"(12, -18)",31458010016361249144126316624749087149773170310800*x+70342248833453024550613447352866897584001084152720
"(12, -16)",22112102340407361604796660263606029987134481542700*x+49444163958583055335225915422437624903179318832100
"(12, -14)",3911016096639289531682020312028800243153422411222*x+8745297853181338189416234632058193006502822538882
"(12, -12)",-4135202217573498685816906117851875103177131982720*x-9246593259202218516118379062516095004505730503040
"(12, -10)",-81120063693496303775955117477754713888169263360*x-181389976757770400047498275282805127575236688320
"(12, -8)",-143191486163807061527897589022108676367533159400*x-320185896861493176078658415336007481498000715640
"(12, -6)",150615792481979006505132518731189142187829785600*x+336787150474706827633895842935935739862096576800
"(12, -4)",16066881314189932923327357644177728305274828032*x+35926638804949859638172077760806772560789573632
"(12, -2)",-234118982079133942963500786643449418772334810*x-523505958751793160915138605572994514717201870
"(12, 0)",-695425278141895629309617725547016868300332000*x-1555018195194625023593172013515307174492308000
"(12, 2)",-60720362538996559851590207184059953179556350*x-135774858254836136134298890841162366454910170
"(12, 4)",-3901984065562338314775175764890166762278016*x-8725101672063867129793167975620785205555328
"(12, 6)",-118996027722597935352485932566046284265200*x-266083716491126280424894023441386257489200
"(12, 8)",-2521827598199485087859475826967493775320*x-5638493598533801594494178724928093604040
"(12, 10)",45912841879960933366411165044835965600*x+102938620345126747044194526109633550880
"(12, 12)",13987130130316707965697342640436271360
"(12, 14)",2921324987658828821469358606454153394*x-6696549694462367588815838250553943178
"(12, 16)",16724309754306250465617583914974126100*x-37396469365873695557581126537418724900
"(12, 18)",23792940188697360382849764345513785760*x-53202631406823172165414795911958438080
"(12, 20)",-49748726041626709816769792401089068160*x+111241533222923082730695006625811975040
"(12, 22)",-36639020249423852926399249910003576550*x+81927339906703033041383757102637595310
"(12, 24)",-52511822475251898058303156154769342600*x+117420004677064512069438869483804068200
"(12, 26)",1315739512989368039713270364182791162*x-2942082991726694466820618390717240818
"(13, -29)",(1366619256256991435939546543402365995473880912459*x+3055853556350837655459279396087381991302033064847)/2
"(13, -27)",505490065092663998777668262133140310778848115365900*x+1130310147497990231458027119905568911825783204897430
"(13, -25)",906110513448396324652922023361051720495705163179520*x+2026124703197851561990429049765155602852189805666080
"(13, -23)",338430288439931280230617822674020622176911825662240*x+756753130596547594919360019744944021455779670721480
"(13, -21)",-398388068859651938516652600140777854852156781157843*x-890822803395048859071462177139699671121151724343743
"(13, -19)",-422792624704822917889561118201793315310394254539464*x-945393049225541001693809184224355182484379554995517
"(13, -17)",-272403842614779929600712744795267599237592603698850*x-609113509418801981283601350753046391787860160711610
"(13, -15)",-60785120138432396329762655317439551424969993480160*x-135919660650026265152536881662860857705531917500320
"(13, -13)",77443042691232488325768442543042678052419192079285*x+173167907842014100602931117510291218611446997495745
"(13, -11)",-6266465808801131687943458092098969125669417794428*x-14012243527157530372906429385625643225918900961218
"(13, -9)",-3206001870346566167950611495060027432479214423936*x-7168838118086389201426539302800708316012817025728
"(13, -7)",-1234115482690420324825705917013879147398634102000*x-2759566111380744889967994051261229938750647931600
"(13, -5)",88785485719346431780678466565903988644767137560*x+198530381483795553302355339611640094390764814680
"(13, -3)",127418799674470292513173973201511742011295895520*x+284917097683545360719393287188531425107644096240
"(13, -1)",4083576602481939895044288453787592940006424862*x+9131154874483196990299349923094305382670547782
"(13, 1)",-1756996613463104588323388071186594433476383696*x-3928763863954236553862793397044353447380872628
"(13, 3)",-506137519648105113102187604857316460947662200*x-1131757900327286662582133519448802631094803160
"(13, 5)",-34553363134879050631203817990222543855289520*x-77263669121137588349371224109651990784281920
"(13, 7)",-1617882951197332622725338359705959149214800*x-3617692084176703228979212283219340981487600
"(13, 9)",-31689494234028413325150010607395429062048*x-70849019126917415761078093638345841639968
"(13, 11)",-914959420253369656157128337350896626131*x-2024715429744200164944281698485151623903
"(13, 13)",-261947507961426134347492370312677121830
"(13, 15)",-45912841879960933366411165044835965600*x+102938620345126747044194526109633550880
"(13, 17)",-206041844529688679963280299419270685680*x+460669820647185636089351118211734090540
"(13, 19)",(-639549553761444661423282549613791966749*x+1430076696588431287868184405429822339671)/2
"(13, 21)",-301316690650555706321759683875483345516*x+673764603097419310126973210549180785422
"(13, 23)",255968244290351263080722199952863806900*x-572362394314488065964582464430991337820
"(13, 25)",685327304271643160697362559183969039120*x-1532438439188076106144335693497231791920
"(13, 27)",382322176494404042599481614979613883365*x-854898375947159683876677385805669003895
"(13, 29)",516814161714094749113231797780140916*x-1155631597327285091018995770169646409
"(14, -30)",-3584450570394598159706182844677408837044061152711000*x-8015075137390216661073332792445904824746941436179800
"(14, -28)",-8391106135346010670034286757492779679498700113754400*x-18763083725049230661885719320167010079011082139778400
"(14, -26)",52414684566823574152729942849998653403620241972734000*x+117202797710626630058639686926948265232832357726782400
"(14, -24)",18567689689609576506566218379776032375648141235752801*x+41518616331088983651853965460072924840136372988547947
"(14, -22)",33627878152201452931838654919985484900890869053268720*x+75194221487402467966330628164079572262569686655502960
"(14, -20)",10808341320651355590274947530174985455524481348535600*x+24168185916996282644388811001100623347188554725813200
"(14, -18)",3334109632806890420916186846953528435226794596270560*x+7455295783393069936334193669637957170724755783215760
"(14, -16)",1203453831197803416684260195829972140860760778492165*x+2691004574340845597725668832552054355841946348379527
"(14, -14)",-900884502889709828990350881872461456283007481585000*x-2014438988337496903626449567776827346198801096845000
"(14, -12)",-34404052330657605610767529063013705923048318575720*x-76929799712810478127291802028275393204254776440760
"(14, -10)",156801311249116024657313946980081646340459282070400*x+350618390914125892039042514820129353872600556846400
"(14, -8)",-1940298962655246798191470994076487231466533324295*x-4338640377169457609569500477192906882888235065645
"(14, -6)",-12705217090671500905328369468729894929424763069000*x-28409729083633584170203331213944042847877777745800
"(14, -4)",-1892199031487695308118088654206075852834394814984*x-4231085661365743301715061705662359453953437504728
"(14, -2)",318706872721831248313362592548356781414991513520*x+712650232302400421004433169752108261752554544960
"(14, 0)",79382278445331356976931145213371903501515693000*x+177504170812308730451377215704950317102149667000
"(14, 2)",-3644304649953959198713627072984784202005087640*x-8148912929093639850962191645424340061343713240
"(14, 4)",-2491030065907084932371644327407846850169460920*x-5570112554963747579055943729302170665158329448
"(14, 6)",-302528109863589419600883741476039562997124400*x-676473375784701739807850090771174788281628800
"(14, 8)",-22583231279333395450341688503027125027457465*x-50497633729217566567470843298414424372267795
"(14, 10)",140740437811394284351075402026806417752800*x+314174812950576173554820839955730463394400
"(14, 12)",-7619502896581165259089498116213463621560*x-16921356316668774903334242323397688747560
"(14, 14)",3047200139512907510814192587331429230000
"(14, 16)",914959420253369656157128337350896626131*x-2024715429744200164944281698485151623903
"(14, 18)",2521827598199485087859475826967493775320*x-5638493598533801594494178724928093604040
"(14, 20)",8174777359730551560310223964367201662000*x-18279356446858627816713897593273257258800
"(14, 22)",25434097436104555228550358621480488224160*x-56872370791264461654517166133012269898240
"(14, 24)",14043479832393537797084997462398393866095*x-31402175545880322841522907167740134980923
"(14, 26)",39643303929587876528763655104073100836200*x-88645122439243028552264555330286836848600
"(14, 28)",-6346526237410698878873595108435545064800*x+14191264087836291581687412533132540613600
"(14, 30)",-2711062072720762468344043337746833044400*x+6062119085825103108759126507631140127200
"(15, -33)",-2278145331888006828152429462056129412939553691517760*x-5094087824725402582589272716894921180518276860644240
"(15, -31)",20539126640537378245258002277697556588044462629534848*x+45926883366718465433941618346032049734255282351645632
"(15, -29)",562531347015911296080305018699114875282785055145633808*x+1257858331402101129783461501571265692890037585194560032
"(15, -27)",93692026901257459077680402182156080348050036569225680*x+209501741100950654956928700628223401740157441827881520
"(15, -25)",399522525071165137068685831088620909845765212529900000*x+893359524601489250592048135916405015740848734126200000
"(15, -23)",144702382510518394544307102544953595089508802671756200*x+323564363799695807534592729592117883682330731687581800
"(15, -21)",157331619982296520695065812653269718832177153330021200*x+351804197290579279431269905197479028992384664096130800
"(15, -19)",41895290836560068997229270566455926009587148400627808*x+93680718247672345809793266056542228209436397715635232
"(15, -17)",10039777493931097896992416006188992253894475858920960*x+22449624955402417197624263808607672680317449226515440
"(15, -15)",7214792178636370893701051242571118100301560603665000*x+16132765754964731275515762640608089722892909487405000
"(15, -13)",-6207246095220206512279150388038308894890620477700640*x-13879824221982514186901282752346269732110880203834360
"(15, -11)",-954339350567965213049887436978672406942507544072902*x-2133967661472972749210670502073620483689640737188718
"(15, -9)",425368261391278343394119520564393459873031306252800*x+951152347941797645401923216016109007550947520351200
"(15, -7)",149506023291302818186504740567586319559588552298680*x+334305631125019951687033512258120406509948597902520
"(15, -5)",-27478088809411263443383946955921381590830166814000*x-61442874469619836875937232854554032077911505276500
"(15, -3)",-12361052028491729824971802351901649959269657955520*x-27640152609119421601080876518861677012531770276480
"(15, -1)",-789063420006036919566665134903056233374562636352*x-1764399445693649237926426125360604606872251982768
"(15, 1)",497617531480028277858913066278535809954097100808*x+1112706627187653732662622598410600944320264995432
"(15, 3)",72872987478925533927634654200784658326012267680*x+162948953768179203508146720719141941278783887520
"(15, 5)",-3310284581283104296549230896135828948632349250*x-7402021255675085459277690180530194247536700250
"(15, 7)",-2169500069144191362760171903567242980080901520*x-4851150137494110763015456197122459448592176480
"(15, 9)",-124725119724633682562891236772407795721293200*x-278895284994539550233906121258438025840318800
"(15, 11)",-9418912351107143037056276602447091311468992*x-21058100282499959679420539031615096322844268
"(15, 13)",-39710325744203042609621908149587840233740*x-67799265117158381047517630730551482408860
"(15, 15)",-24403700655053749585524447986496660270000
"(15, 17)",7619502896581165259089498116213463621560*x-16921356316668774903334242323397688747560
"(15, 19)",31689494234028413325150010607395429062048*x-70849019126917415761078093638345841639968
"(15, 21)",118996027722597935352485932566046284265200*x-266083716491126280424894023441386257489200
"(15, 23)",109444148837389021727723295151887973153200*x-244724555704166768084076514861608400603200
"(15, 25)",302174724869939375221308253129287319950000*x-675683225890458648846324334428754804050000
"(15, 27)",70862994386436786688365004706889462918480*x-158454472537258575821156177746717899462480
"(15, 29)",425464759427125079988204142807235536121448*x-951368124109646159483286645744243059622168
"(15, 31)",15534555756432034815522740765975819195808*x-34736322671642695733298051032415767475168
"(15, 33)",-1723051632079701440280078389106809789160*x+3852860578072169754425506385251290152760
